Age,Area,CreditAvlb,Firsthand,FloorCount,FloorNumber,Frontage,Fuel,Furniture,MaintenanceFee,Price,Room,Town,Heating_num
15,210,2,1,7,1.0,1,3,0,200,980000,5,9,5
5,100,2,1,2,1.0,0,3,0,50,330000,4,3,5
26,200,2,2,6,6.0,1,3,0,30,335000,5,3,5
29,120,2,1,3,2.0,1,3,0,300,269000,4,9,6
9,120,2,1,3,2.0,1,3,0,0,269000,4,5,5
0,220,2,2,26,16.0,1,3,0,0,850000,5,9,7
4,110,2,1,3,2.0,1,3,0,60,360000,4,9,5
40,120,2,1,4,4.0,1,3,0,70,430000,4,9,5
5,235,2,2,3,3.0,0,3,0,0,450000,6,6,5
4,120,2,1,3,3.0,1,3,0,40,330000,4,6,5
10,100,2,2,4,4.0,1,3,0,0,227000,4,3,5
24,220,2,1,3,3.0,1,3,0,100,798000,6,9,5
10,115,2,1,3,0.5,0,3,0,0,195000,4,7,5
2,120,2,1,11,2.0,1,3,0,250,650000,3,9,7
20,115,2,1,3,0.5,1,3,0,0,230000,4,6,5
12,120,2,1,3,1.0,1,3,0,30,166750,4,3,5
0,350,2,1,12,12.0,1,3,0,0,819000,7,7,7
14,110,2,1,3,1.0,1,3,0,25,215000,4,9,5
15,140,2,1,3,3.0,0,3,0,25,340000,4,3,5
17,120,2,1,3,1.0,1,3,1,30,165000,4,3,5
26,95,2,1,5,5.0,1,3,0,210,234000,3,8,6
8,95,2,1,3,0.0,1,3,0,20,119000,3,7,5
21,180,2,1,3,3.0,1,3,0,30,425000,5,6,5
5,100,2,1,3,0.0,0,3,0,70,260000,4,9,5
7,85,2,1,4,0.5,1,3,0,30,140000,3,3,5
10,120,2,1,3,1.0,1,3,0,0,265000,4,5,5
1,100,2,1,11,9.0,0,3,0,200,325000,3,7,7
0,170,2,2,3,3.0,1,3,0,0,1000000,4,9,5
14,160,2,1,4,0.0,1,3,0,0,420000,5,9,5
10,105,2,1,3,0.5,1,3,0,30,143000,4,3,5
0,210,2,2,15,9.0,1,3,0,0,630000,5,6,7
12,130,2,1,3,3.0,1,3,0,30,194500,4,3,5
5,75,2,1,4,2.0,1,3,0,50,355000,2,9,5
10,120,2,1,4,1.0,1,3,0,0,148000,4,5,5
10,220,2,1,4,4.0,1,3,1,0,399000,5,9,5
0,110,2,2,5,2.0,1,3,0,100,750000,4,9,7
8,135,2,1,7,1.0,1,3,0,105,198000,5,6,6
4,110,2,1,3,1.0,1,3,0,25,138000,3,3,5
15,190,2,1,3,3.0,1,3,0,0,270000,5,7,5
7,120,2,1,3,3.0,0,3,0,0,235000,4,3,5
0,76,2,2,12,12.0,1,3,0,0,445000,3,7,7
25,140,2,1,2,1.0,1,3,0,30,285000,4,6,5
17,80,2,1,3,0.5,0,3,0,25,165000,3,8,5
20,140,2,1,3,2.0,1,3,0,50,370000,4,9,5
26,141,2,1,7,1.0,0,3,0,35,355000,4,9,5
12,120,2,1,5,5.0,1,3,0,35,195000,4,3,5
0,220,2,2,17,4.0,1,3,0,0,750000,5,6,7
11,110,2,1,4,2.0,1,3,0,30,145000,3,6,5
0,200,2,2,3,2.0,1,3,0,0,490000,5,3,5
10,100,2,1,3,1.0,1,3,0,0,115000,3,3,5
5,175,2,1,3,3.0,1,3,0,0,360000,5,3,5
22,105,2,1,3,1.0,0,3,0,30,178000,4,9,5
15,110,2,1,3,1.0,0,3,0,50,180000,4,9,5
0,185,2,2,4,3.0,0,3,0,0,675000,5,9,5
10,100,2,1,3,0.0,0,3,0,20,175000,4,7,5
10,180,2,1,3,2.0,1,3,0,30,464000,4,9,5
25,125,2,1,2,2.0,1,3,0,0,235000,4,6,5
3,120,2,1,3,2.0,1,3,0,0,295000,4,5,5
7,137,2,1,6,1.0,1,3,0,0,174000,4,7,7
19,115,2,1,8,0.5,0,3,0,90,261000,3,8,5
10,85,2,1,3,1.0,1,3,0,30,130000,3,7,5
20,95,2,1,3,1.0,1,3,0,0,140000,3,6,5
15,130,2,1,2,2.0,1,3,0,30,146000,4,3,5
45,120,2,1,4,0.5,0,3,0,0,297000,4,9,6
10,125,2,1,3,2.0,1,3,0,0,279000,4,5,5
8,240,2,1,4,4.0,1,3,0,50,539000,6,9,5
0,210,2,2,11,1.0,1,3,0,0,470000,5,6,5
0,180,2,2,2,2.0,1,3,0,50,475000,5,9,5
7,235,2,1,3,3.0,1,3,0,0,380000,7,6,5
0,125,2,2,14,11.0,1,3,0,0,215000,4,3,6
0,200,2,2,4,4.0,1,3,0,50,485000,5,3,5
1,120,2,2,4,1.0,1,3,0,0,180000,3,8,5
11,110,2,1,4,0.5,1,3,0,30,357000,4,9,5
45,110,2,1,2,1.0,1,3,0,0,275000,4,9,5
15,105,2,1,4,4.0,1,3,0,0,185000,4,3,5
12,120,2,1,3,3.0,1,3,1,30,245000,4,3,5
15,115,2,1,3,0.5,1,3,0,40,269000,4,9,5
8,300,2,1,3,3.0,1,3,0,0,465000,7,4,5
7,120,2,1,3,2.0,1,3,0,0,160000,4,6,5
16,220,2,1,3,0.5,1,3,0,50,420000,7,3,5
0,125,2,2,2,0.5,1,3,0,30,199000,4,7,5
2,160,2,1,11,3.0,1,3,0,150,510000,4,8,7
0,100,2,2,3,0.0,1,3,0,25,130000,3,4,5
0,120,2,2,2,0.5,1,3,0,50,350000,4,9,5
11,110,2,1,3,0.5,1,3,0,0,137000,4,3,5
1,141,2,1,5,4.0,1,3,0,0,638000,4,9,0
0,110,2,1,3,1.0,1,3,0,0,212000,4,3,5
8,100,2,1,3,0.5,1,3,0,0,168000,4,3,5
9,130,2,1,7,1.0,1,3,0,0,180000,4,3,5
7,115,2,1,3,3.0,0,3,0,0,250000,4,3,5
10,120,2,1,3,3.0,0,3,0,20,225000,4,7,5
10,100,2,1,10,5.0,1,3,0,110,215000,3,7,6
10,120,2,1,3,1.0,1,3,0,0,229000,4,5,5
30,120,2,1,3,1.0,1,3,0,25,225000,3,9,5
20,110,2,1,4,4.0,1,3,0,20,210000,4,2,5
8,115,2,1,3,3.0,1,3,0,0,207000,4,5,5
22,120,2,1,4,4.0,0,3,0,270,275000,4,9,6
45,95,2,1,4,4.0,1,3,0,50,295000,3,9,5
0,175,2,2,8,5.0,1,3,0,0,450000,5,5,5
8,110,2,1,3,1.0,1,3,0,40,349000,4,9,5
26,185,2,1,4,1.0,1,3,0,0,165000,5,3,5
2,180,2,1,12,9.0,1,3,0,0,480000,5,5,7
25,100,2,1,5,0.0,0,3,0,0,169000,3,9,5
0,135,2,2,3,1.0,0,3,0,0,335000,4,4,5
10,130,2,1,4,3.0,1,3,0,0,249000,4,5,5
30,115,2,1,2,1.0,1,3,0,0,210000,4,6,5
35,130,1,1,8,8.0,1,3,0,240,525000,4,9,5
30,110,2,1,4,1.0,1,3,0,0,310000,4,9,6
30,115,2,1,4,1.0,1,3,0,185,495000,4,9,6
0,120,2,2,3,0.5,1,3,0,35,205000,4,3,5
0,140,2,2,3,3.0,1,3,0,0,205000,4,4,5
12,200,2,1,3,3.0,0,3,0,30,265000,5,7,5
25,125,2,1,5,5.0,0,3,0,70,190000,4,2,5
15,125,2,1,4,3.0,1,3,0,0,210000,4,3,5
16,120,2,1,5,4.0,1,3,0,70,249000,4,7,5
7,116,2,1,13,0.0,0,3,0,130,90000,4,7,7
10,125,2,1,3,0.5,1,3,0,0,249000,4,5,5
0,160,2,2,11,10.0,0,3,0,100,360000,4,3,5
10,300,2,1,4,4.0,0,3,0,70,600000,8,9,5
1,175,2,1,11,6.0,1,3,0,0,860000,5,9,7
0,150,2,2,2,1.0,1,3,0,60,510000,4,9,5
1,150,2,1,5,2.0,1,3,0,0,655000,4,9,5
9,115,2,1,3,3.0,1,3,0,25,235000,4,7,5
25,137,2,1,8,1.0,1,3,0,250,430000,4,9,7
16,125,2,1,12,7.0,0,3,0,320,325000,4,7,6
0,130,2,2,4,4.0,0,3,0,0,210000,4,6,5
7,85,2,1,12,3.0,1,3,0,110,121000,3,7,7
4,120,2,1,3,2.0,1,3,0,35,260000,4,3,5
10,125,2,1,3,2.0,1,3,0,35,240000,4,6,5
0,115,2,2,3,2.0,0,3,0,0,255000,4,3,5
25,110,2,1,6,0.25,1,3,0,0,110000,4,8,5
23,120,2,1,9,9.0,1,3,0,260,290000,4,8,6
5,115,2,1,4,0.5,1,3,1,0,205000,4,3,5
0,400,2,2,4,3.0,0,3,0,0,2150000,8,9,7
15,125,2,1,3,1.0,1,3,0,25,250000,4,6,5
0,159,2,2,9,3.0,0,3,0,60,499000,4,4,5
22,120,2,1,3,3.0,1,3,0,30,235000,4,9,5
10,120,2,1,3,2.0,1,3,0,0,269000,4,5,5
1,160,2,2,16,11.0,1,3,0,75,420000,4,3,5
0,100,0,0,9,1.0,0,3,0,0,419000,3,7,5
20,95,2,1,3,3.0,1,3,0,30,93000,3,6,5
4,135,2,1,5,0.5,1,3,0,30,255000,4,6,5
12,151,2,1,6,1.0,1,3,0,70,375000,5,9,5
30,125,2,1,5,3.0,1,3,0,60,350000,4,9,5
5,120,2,1,3,0.0,1,3,0,0,165000,4,5,5
0,250,2,2,17,17.0,0,3,0,0,1200000,5,6,6
2,95,2,1,5,1.0,1,3,0,0,210000,3,10,5
0,160,2,2,2,2.0,1,3,0,50,475000,5,9,5
10,150,2,1,4,1.0,0,3,0,40,435000,4,9,5
40,92,2,1,4,3.0,1,3,0,25,179000,3,4,5
2,170,2,1,4,0.5,1,3,0,100,725000,5,10,5
25,290,2,1,5,5.0,1,3,0,30,580000,6,8,6
0,250,2,2,3,3.0,0,3,0,50,538000,6,6,5
0,120,2,2,2,0.5,0,3,0,50,350000,4,9,5
5,155,2,1,3,3.0,1,3,0,0,308000,5,5,5
10,210,2,1,30,8.0,0,3,0,550,1980000,5,9,7
2,210,2,1,8,8.0,1,3,0,50,300000,4,3,5
20,100,2,1,5,2.0,1,3,0,20,146000,3,2,5
14,95,2,1,3,1.0,1,3,0,0,90000,4,3,5
14,120,2,1,3,2.0,0,3,0,25,278000,4,6,5
19,110,2,1,3,-0.5,1,3,0,30,180000,3,9,5
6,220,2,1,2,2.0,1,3,0,50,650000,6,3,5
8,150,2,1,7,1.0,1,3,0,150,495000,5,7,5
4,157,2,1,13,2.0,1,3,0,420,915000,4,9,7
3,169,2,1,15,5.0,1,3,0,220,675000,5,8,7
25,115,2,1,3,2.0,0,3,0,30,245000,4,6,5
10,180,2,1,10,10.0,1,3,0,100,350000,4,7,5
35,130,2,1,4,0.0,0,3,0,370,355000,4,9,6
28,100,2,1,2,0.0,1,3,0,30,275000,4,9,5
19,180,2,1,4,4.0,0,3,0,65,520000,5,9,5
9,342,2,1,31,8.0,1,3,0,818,4000000,6,9,7
8,125,2,1,3,1.0,1,3,0,0,265000,4,6,5
0,160,2,2,11,6.0,0,3,0,100,360000,4,3,5
12,240,2,1,4,1.0,1,3,0,50,277000,5,9,5
30,153,2,1,3,1.0,1,3,0,400,675000,4,9,6
35,80,2,1,4,1.0,0,3,0,30,375000,3,9,5
14,138,2,1,4,1.0,1,3,0,0,305000,4,9,5
10,275,2,1,3,3.0,1,3,1,0,500000,7,4,5
7,150,2,1,5,2.0,1,3,0,20,255000,4,1,5
24,100,2,1,3,0.25,1,3,0,25,139000,4,6,5
10,145,2,1,3,0.0,1,3,0,0,229000,4,5,5
0,135,2,2,4,2.0,0,3,0,0,280000,4,2,5
0,130,2,2,6,5.0,1,3,0,0,430000,4,6,5
10,90,2,1,3,1.0,1,3,0,30,160000,3,7,5
0,160,1,2,9,5.0,1,3,0,120,300000,4,6,7
14,155,2,1,4,1.0,1,3,0,150,400000,5,9,5
10,125,2,1,3,2.0,1,3,0,30,182500,4,3,5
25,110,2,1,4,2.0,1,3,0,30,310000,4,8,5
20,110,2,1,3,1.0,1,3,0,0,130000,3,6,5
1,140,2,1,4,0.5,1,3,0,0,195000,4,3,5
0,190,2,2,11,0.25,1,3,0,0,739000,5,7,7
8,130,2,1,3,1.0,1,3,0,0,230000,4,3,5
2,90,2,2,3,2.0,1,3,0,50,425000,3,9,5
15,135,2,1,3,2.0,1,3,0,35,310000,4,9,5
17,130,2,1,6,4.0,1,3,0,0,380000,4,6,5
4,125,2,2,3,3.0,1,3,0,0,229000,4,5,5
10,190,2,1,13,12.0,1,3,0,350,735000,5,9,7
12,105,2,1,3,2.0,1,3,0,0,160000,4,3,5
12,135,2,1,8,0.5,1,3,0,175,397000,4,6,5
15,170,2,1,4,4.0,0,3,0,30,360000,5,8,5
30,130,2,1,6,5.0,1,3,0,0,275000,4,8,5
20,120,2,1,3,2.0,0,3,0,0,245000,4,6,5
7,255,2,2,5,0.5,0,3,0,300,950000,5,9,5
25,125,2,1,3,1.0,1,3,0,50,175000,4,6,5
25,125,2,1,5,0.5,1,3,0,25,189000,4,2,5
8,117,2,1,5,0.5,1,3,0,0,160000,4,6,5
3,145,2,1,3,0.0,1,3,0,0,375000,5,6,5
9,115,2,1,3,1.0,0,3,0,25,125000,4,7,5
15,140,2,1,4,0.5,1,3,0,70,385000,4,9,5
25,95,2,1,3,1.0,1,3,0,30,168000,3,9,5
6,140,2,1,3,1.0,1,3,0,50,340000,4,9,5
3,215,2,2,13,13.0,1,3,0,0,525000,8,3,7
19,120,2,1,4,2.0,1,3,0,180,259000,4,9,6
0,175,2,2,8,4.0,1,3,0,0,420000,5,5,7
2,110,2,1,3,0.0,1,3,0,40,279000,4,3,5
1,135,2,2,4,2.0,1,3,0,0,310000,4,4,5
0,120,2,2,5,3.0,1,3,0,30,355000,4,10,5
35,120,2,1,3,1.0,0,3,0,70,395000,4,9,5
10,85,2,1,3,0.5,1,3,0,0,129000,3,5,5
40,91,2,1,2,1.0,1,3,0,30,150000,3,3,5
6,260,2,1,3,3.0,1,3,0,40,400000,6,3,5
1,130,2,2,3,3.0,1,3,0,0,295000,4,6,5
3,155,2,1,8,4.0,0,3,0,50,420000,4,8,5
2,100,2,2,4,2.0,0,3,0,100,569000,4,9,5
0,190,2,2,3,3.0,1,3,0,50,425000,6,9,5
0,175,2,2,10,3.0,1,3,0,0,375000,5,5,5
22,135,2,1,5,1.0,1,3,0,90,370000,4,9,5
17,125,2,1,3,0.5,0,3,0,30,255000,4,9,5
13,180,2,1,10,3.0,1,3,0,850,850000,5,9,6
7,118,2,1,12,11.0,0,3,0,150,195000,4,7,7
11,300,2,2,3,3.0,1,3,0,50,380000,6,9,5
20,120,1,1,7,7.0,0,3,0,60,217000,4,8,5
22,135,2,1,2,2.0,0,3,0,50,465000,4,9,5
15,105,2,1,4,0.5,1,3,0,40,179000,4,7,5
0,115,2,2,4,2.0,1,3,0,0,199000,3,2,5
15,120,2,1,3,1.0,1,3,0,0,330000,4,6,5
10,240,2,1,3,3.0,1,3,0,0,400000,5,3,5
25,95,2,1,3,1.0,1,3,1,40,168000,3,9,5
25,128,2,1,2,2.0,1,3,0,0,255000,4,6,5
3,150,2,1,3,3.0,0,3,0,100,700000,4,9,5
8,135,2,1,3,2.0,1,3,0,35,249900,4,3,5
43,90,2,1,5,3.0,1,3,0,290,260000,3,9,6
15,280,2,1,4,4.0,0,3,0,0,745000,6,9,5
20,110,2,1,3,2.0,1,3,0,30,349000,3,9,5
23,115,2,1,3,1.0,1,3,0,35,323000,4,9,5
7,85,2,1,7,0.0,1,3,0,450,260000,2,9,6
11,120,2,1,3,0.5,1,3,0,30,135000,4,7,5
0,75,2,2,3,1.0,1,3,0,75,535000,3,9,5
18,125,2,1,3,3.0,1,3,0,30,275000,4,9,5
12,130,2,1,3,2.0,0,3,0,30,310000,4,7,5
7,84,2,1,11,4.0,1,3,0,110,92000,3,7,7
0,115,2,2,5,0.0,1,3,0,50,245000,4,6,5
5,115,2,1,12,2.0,1,3,0,0,180000,4,3,5
20,130,2,1,3,3.0,1,3,0,30,200000,4,6,5
22,130,2,2,2,2.0,1,3,0,40,389000,4,9,5
7,117,2,1,13,13.0,1,3,0,109,162000,4,7,7
13,310,2,1,4,4.0,1,3,0,100,545000,7,9,5
25,125,2,2,3,0.0,1,3,0,50,298000,4,9,5
10,130,2,2,13,1.0,1,3,0,50,167500,4,6,5
0,185,2,2,9,5.0,0,3,0,150,720000,5,7,6
12,200,2,1,3,3.0,1,3,0,30,285000,6,3,5
8,100,2,1,3,2.0,0,3,0,30,141000,4,7,5
0,125,2,2,4,2.0,1,3,0,35,155000,3,3,5
14,125,2,1,4,2.0,1,3,0,50,273000,4,9,5
6,95,2,1,6,1.0,1,3,0,25,120000,4,3,5
0,275,2,2,25,18.0,1,3,0,350,750000,5,9,7
28,100,2,1,3,0.5,0,3,0,0,185000,4,6,5
10,100,2,1,3,3.0,1,3,0,0,165000,3,7,5
15,215,2,1,3,3.0,1,3,0,25,275000,6,7,5
0,185,2,2,10,5.0,1,3,0,0,485000,5,6,7
0,165,1,2,8,2.0,1,3,0,149,380000,4,6,7
13,150,2,1,8,1.0,0,3,0,180,460000,4,7,5
12,85,2,1,3,3.0,0,3,0,30,184000,3,7,5
0,90,2,2,4,0.0,1,3,0,20,120000,3,3,5
0,125,2,2,2,0.5,1,3,0,0,335000,4,9,5
10,135,2,1,3,3.0,1,3,0,50,248000,6,3,5
0,180,2,2,16,2.0,0,3,0,0,799000,5,7,6
20,130,2,2,3,2.0,1,3,0,345,425000,4,9,6
8,110,2,1,5,2.0,1,3,0,30,139000,4,3,5
13,135,2,1,8,1.0,1,3,0,200,420000,4,7,5
0,50,2,2,5,2.0,1,3,0,0,265000,2,9,5
22,165,2,1,2,0.0,1,3,0,40,349000,4,9,5
1,350,2,1,32,21.0,0,3,0,500,1775000,6,9,7
20,90,2,1,3,1.0,1,3,0,30,105000,3,6,5
0,205,2,2,16,0.5,1,3,0,0,359000,5,5,7
30,125,2,1,4,3.0,1,3,0,30,278000,4,8,5
2,125,2,1,5,0.25,1,3,0,0,124000,3,6,5
21,110,2,1,4,0.25,1,3,0,40,227000,3,9,5
25,130,2,1,4,4.0,1,3,0,260,275000,4,9,6
27,96,2,1,3,3.0,1,3,0,275,313000,4,7,6
15,125,2,1,3,0.0,1,3,0,0,110000,4,6,5
27,150,2,1,2,2.0,1,3,0,20,355000,4,3,5
7,85,2,1,13,8.0,0,3,0,500,79500,3,7,7
0,130,2,2,4,3.0,1,3,0,0,205000,4,6,5
25,120,2,1,4,2.0,1,3,0,25,195000,4,9,5
0,70,2,2,4,0.0,1,3,0,0,275000,3,9,5
0,70,2,0,4,0.25,1,3,0,100,295000,2,9,5
10,125,2,1,8,3.0,1,3,0,50,270000,4,3,5
0,185,2,2,15,13.0,1,3,0,0,750000,5,4,5
0,45,2,2,6,0.5,1,3,0,0,275000,1,9,5
0,200,2,2,16,13.0,1,3,0,350,520000,5,9,7
0,200,2,2,11,9.0,1,3,0,0,580000,5,6,7
0,160,2,2,11,9.0,0,3,0,100,380000,4,3,5
15,210,2,1,5,5.0,0,3,0,50,265000,6,6,5
10,115,2,1,3,3.0,1,3,0,0,190000,4,5,5
12,200,2,1,26,6.0,1,3,0,1110,1800000,5,9,6
0,100,2,2,6,0.25,0,3,0,20,145000,4,1,5
7,110,2,1,3,2.0,1,3,0,40,126500,3,3,5
6,160,2,1,4,2.0,1,3,0,0,330000,5,6,5
8,200,2,1,2,2.0,1,3,0,0,300000,5,3,5
7,117,2,1,14,5.0,1,3,0,111,160000,4,7,7
20,130,2,1,6,2.0,1,3,0,30,195000,4,8,5
6,255,2,1,5,5.0,1,3,0,40,560000,5,3,5
10,125,2,1,3,2.0,1,3,0,0,250000,4,5,5
17,110,2,1,3,2.0,1,3,0,0,170000,4,3,5
36,125,2,2,4,4.0,1,3,0,300,415000,4,9,6
0,185,2,2,13,13.0,1,3,0,0,500000,5,5,5
7,175,2,1,3,3.0,1,3,0,40,280000,5,3,5
0,185,2,2,11,3.0,1,3,0,0,860000,5,9,7
0,210,2,2,17,2.0,1,3,0,150,600000,5,6,7
5,115,2,1,3,1.0,1,3,0,30,115000,4,4,5
3,220,2,1,33,16.0,0,3,0,450,1160000,5,9,7
15,120,2,1,5,4.0,1,3,0,70,325000,4,6,5
3,250,2,1,3,3.0,1,3,0,0,465000,5,6,5
15,105,2,1,3,0.5,1,3,0,0,160000,4,3,5
11,100,2,1,4,1.0,0,3,0,150,259000,3,9,5
15,120,2,1,3,2.0,1,3,0,20,130000,4,3,5
22,95,2,1,3,1.0,1,3,0,30,260000,4,9,5
3,160,2,2,10,5.0,1,3,0,0,485000,5,5,7
17,165,2,1,4,1.0,1,3,0,450,730000,4,9,6
5,120,2,1,4,0.0,1,3,0,0,215000,4,4,5
20,110,2,1,3,0.5,1,3,0,30,245000,4,9,5
8,125,2,1,3,1.0,1,3,0,0,269000,4,5,5
30,125,2,1,6,5.0,1,3,0,0,295000,4,8,5
10,105,2,1,3,1.0,1,3,0,0,220000,4,5,5
0,150,2,2,10,5.0,1,3,0,0,275000,4,3,5
8,130,2,1,3,1.0,1,3,0,45,100000,4,3,5
25,110,2,1,3,0.0,1,3,0,240,239000,4,9,6
1,175,2,1,3,3.0,0,3,0,0,450000,5,6,5
5,165,2,2,10,0.25,1,3,0,50,170000,4,3,5
20,220,2,1,3,3.0,1,3,0,25,220000,6,4,5
12,115,2,1,3,1.0,1,3,0,30,202000,4,3,5
20,100,2,1,3,1.0,1,3,0,30,123999,3,3,5
4,86,2,1,35,21.0,1,3,0,600,475000,2,10,7
7,116,2,1,13,5.0,0,3,0,0,157000,4,7,7
10,95,2,2,5,1.0,1,3,0,0,130000,3,3,5
1,320,2,2,4,3.0,1,3,0,80,775000,6,8,5
27,116,2,1,3,0.25,1,3,1,25,149000,4,3,5
0,205,2,2,3,3.0,1,3,0,30,370000,5,3,5
10,220,2,1,13,9.0,1,3,0,610,1900000,5,8,7
20,110,2,1,3,3.0,1,3,0,0,180000,4,7,5
0,185,2,2,3,1.0,1,3,0,0,675000,5,9,5
26,105,2,1,3,2.0,1,3,0,35,325000,4,6,5
0,204,2,2,27,15.0,1,3,0,0,720000,5,6,7
10,450,2,1,4,3.0,1,3,0,1000,5000000,5,9,7
45,115,2,1,3,3.0,0,3,0,25,200000,4,6,5
28,110,2,1,3,1.0,1,3,0,30,235000,4,3,5
16,300,2,1,2,2.0,1,3,0,50,600000,6,9,5
30,110,2,1,6,2.0,1,3,0,50,360000,4,9,5
20,135,2,1,3,3.0,1,3,0,0,190000,4,3,5
7,103,2,1,11,0.5,1,3,0,104,113000,3,7,7
3,270,2,1,3,3.0,0,3,0,50,470000,6,7,5
9,127,2,1,14,13.0,1,3,0,150,295000,4,3,7
0,133,2,2,23,15.0,0,3,0,0,615000,4,7,7
0,125,2,2,17,14.0,1,3,1,0,590000,3,8,5
30,110,2,1,5,3.0,1,3,1,25,459000,4,9,5
19,125,2,1,3,1.0,0,3,0,30,195000,4,6,5
0,225,2,1,14,5.0,0,3,0,1,229000,5,7,7
10,90,2,1,5,1.0,1,3,0,30,169000,4,6,5
0,190,2,2,18,4.0,1,3,0,0,1095000,4,9,7
10,170,2,1,10,9.0,1,3,0,100,390000,4,7,5
25,135,2,1,4,2.0,0,0,1,0,230000,4,1,6
10,135,2,1,3,1.0,1,3,0,25,155000,4,3,5
14,110,2,1,3,1.0,1,3,0,30,215000,4,9,5
5,125,2,1,3,3.0,1,3,0,0,350000,4,4,5
0,120,2,2,12,5.0,0,3,0,0,350000,3,7,5
7,137,2,2,7,6.0,1,3,0,140,175000,4,7,7
15,200,2,1,2,2.0,1,3,0,50,620000,5,9,5
5,115,2,1,3,2.0,1,3,0,30,194999,4,3,5
20,330,2,1,4,2.0,1,3,0,860,2850000,5,9,6
5,80,2,1,3,0.0,0,3,0,0,215000,3,4,5
11,120,2,1,3,2.0,1,3,0,40,170000,4,3,5
15,95,2,1,3,2.0,1,3,0,0,147500,3,3,5
5,135,2,1,3,2.0,1,3,0,0,310000,4,6,4
20,120,2,1,3,0.0,1,3,0,0,245000,4,6,5
15,120,2,1,3,1.0,1,3,0,25,145000,3,7,5
10,150,2,1,3,3.0,0,3,0,50,360000,4,8,5
0,90,2,2,2,0.0,1,3,0,50,275000,3,9,5
0,95,2,2,5,5.0,1,3,0,100,700000,3,9,7
4,136,2,1,13,1.0,1,3,0,400,680000,3,9,7
0,180,2,2,15,2.0,1,3,0,0,460000,5,6,7
30,130,2,1,3,1.0,0,3,0,310,450000,4,9,6
9,150,2,1,4,1.0,0,3,0,75,485000,4,9,5
15,250,2,1,3,3.0,1,3,0,450,1800000,6,9,5
0,100,2,2,11,11.0,1,3,0,300,399000,3,7,7
2,115,2,1,3,1.0,1,3,0,0,209000,3,5,5
27,155,2,1,3,2.0,1,3,0,260,510000,4,6,6
25,135,2,1,3,2.0,0,3,0,300,650000,4,9,6
12,110,2,1,3,3.0,1,3,0,0,162000,4,3,5
13,150,2,1,3,1.0,1,3,0,25,279000,4,6,5
0,105,2,2,4,0.0,1,3,0,0,149000,3,6,5
15,90,2,1,4,1.0,0,3,0,50,179000,3,9,5
35,120,2,1,3,3.0,1,3,0,50,309000,3,9,5
0,97,2,2,4,1.0,0,3,0,0,170000,3,10,5
4,199,2,1,3,3.0,1,3,0,290,500000,5,7,7
0,165,2,2,5,2.0,1,3,0,0,470000,5,8,5
0,85,2,2,3,2.0,1,3,0,50,190000,3,9,5
21,117,2,1,5,0.5,1,3,0,30,145000,4,2,5
11,95,2,1,3,1.0,0,3,0,0,155000,3,4,5
0,85,2,2,8,1.0,1,3,0,0,165000,2,5,5
2,135,2,1,3,2.0,1,3,0,0,195000,5,3,5
22,120,2,1,3,2.0,1,3,0,50,349000,3,9,5
25,135,2,2,4,1.0,1,3,0,75,410000,4,9,5
0,60,2,2,15,12.0,1,3,1,250,245000,2,7,7
2,130,2,1,9,7.0,1,3,0,40,315000,4,3,5
5,130,2,2,3,1.0,1,3,0,0,220000,4,6,5
20,125,2,1,4,1.0,1,3,0,30,255000,4,6,5
20,135,2,1,8,5.0,1,3,1,30,197500,4,8,5
4,170,2,1,4,1.0,1,3,0,30,450000,4,7,5
10,295,2,1,3,3.0,0,3,0,0,300000,9,7,5
8,95,2,1,3,1.0,1,3,0,20,154500,3,7,5
13,90,2,1,4,1.0,0,3,0,40,230000,3,9,5
15,130,2,1,3,0.0,1,3,0,50,175000,3,6,5
5,135,2,1,3,2.0,1,3,0,0,400000,4,6,5
7,190,2,1,3,3.0,1,3,0,20,235000,5,7,5
0,96,2,2,3,0.0,1,3,0,50,125000,3,4,5
15,320,2,1,4,4.0,1,3,0,100,699000,7,9,5
1,75,2,2,3,1.0,1,3,0,125,350000,2,9,5
0,85,2,1,11,10.0,1,3,0,0,305000,3,7,6
25,100,2,1,6,4.0,1,3,0,0,148000,3,8,5
25,115,2,1,3,0.0,1,3,0,30,235000,4,9,5
0,200,2,2,12,8.0,1,3,0,0,727000,5,7,7
35,115,2,1,5,5.0,0,3,0,300,350000,4,9,6
15,115,2,1,3,1.0,0,3,0,0,235000,4,6,5
2,120,2,2,7,2.0,1,3,0,50,325000,4,9,5
13,110,2,1,3,1.0,1,3,0,20,210000,4,3,5
16,230,2,1,3,3.0,1,3,0,0,950000,6,9,5
35,100,2,1,3,1.0,0,3,0,275,285000,4,9,6
6,90,2,1,5,1.0,1,3,0,30,100000,3,3,5
20,105,2,1,4,2.0,1,3,0,30,148000,4,2,5
4,110,2,1,5,4.0,1,3,0,25,270000,4,3,5
20,135,2,1,4,4.0,1,3,0,100,410000,4,9,5
15,250,2,1,4,4.0,1,3,0,30,250000,6,3,5
14,250,2,1,5,5.0,0,3,0,100,450000,6,9,5
20,95,2,1,3,3.0,1,3,0,30,165000,3,9,5
14,105,2,1,4,1.0,1,3,0,50,248000,3,9,5
9,125,2,1,3,2.0,1,3,0,0,330000,4,6,5
6,54,2,1,6,2.0,0,3,0,160,230000,2,9,7
